Country,"	Date","	Conversion",Search,"	Average Time (s)","	Median Time (s)",Add,"	Average Time (s)","	Median Time (s)",Export,"	Is complete"
"	Malaysia","	Feb 13",0,1,0,0,0,0,0,0,True
"	Malaysia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Malaysia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Malaysia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Malaysia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Malaysia","	Feb 18",1,1,161,161,1,890,890,1,False
"	Belgium","	Total",0.071428571,14,130,121,5,413,413,1,
"	Belgium","	Jan 19",0,1,0,0,0,0,0,0,True
"	Belgium","	Jan 20",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 21",0,1,0,0,0,0,0,0,True
"	Belgium","	Jan 22",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 23",0,1,93,93,1,0,0,0,True
"	Belgium","	Jan 24",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 25",0,1,0,0,0,0,0,0,True
"	Belgium","	Jan 26",0,1,45,45,1,0,0,0,True
"	Belgium","	Jan 27",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 28",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 29",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 30",0,0,0,0,0,0,0,0,True
"	Belgium","	Jan 31",0,1,259,259,1,0,0,0,True
"	Belgium","	Feb 01",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 02",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 03",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 04",0,2,159,159,1,0,0,0,True
"	Belgium","	Feb 05",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 06",0.5,2,85,85,2,413,413,1,True
"	Belgium","	Feb 07",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 08",0,1,22,22,1,0,0,0,True
"	Belgium","	Feb 09",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 10",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 11",0,2,0,0,0,0,0,0,True
"	Belgium","	Feb 12",0,1,0,0,0,0,0,0,True
"	Belgium","	Feb 13",0,1,121,121,1,0,0,0,True
"	Belgium","	Feb 14",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 15",0,0,0,0,0,0,0,0,True
"	Belgium","	Feb 16",0,1,0,0,0,0,0,0,False
"	Belgium","	Feb 17",0,1,0,0,0,0,0,0,False
"	Belgium","	Feb 18",0,4,0,0,0,0,0,0,False
"	Israel","	Total",0.071428571,14,2482,60,8,708,708,1,
"	Israel","	Jan 19",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 20",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 21",0,1,20,20,1,0,0,0,True
"	Israel","	Jan 22",0,1,17,17,1,0,0,0,True
"	Israel","	Jan 23",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 24",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 25",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 26",0,1,6,6,1,0,0,0,True
"	Israel","	Jan 27",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 28",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 29",0,2,4688,4688,1,0,0,0,True
"	Israel","	Jan 30",0,0,0,0,0,0,0,0,True
"	Israel","	Jan 31",0,0,0,0,0,0,0,0,True
"	Israel","	Feb 01",0,0,0,0,0,0,0,0,True
"	Israel","	Feb 02",0,1,0,0,0,0,0,0,True
"	Israel","	Feb 03",0,1,0,0,0,0,0,0,True
"	Israel","	Feb 04",0,1,0,0,0,0,0,0,True
"	Israel","	Feb 05",1,1,31,31,1,708,708,1,True
"	Israel","	Feb 06",0,0,0,0,0,0,0,0,True
"	Israel","	Feb 07",0,1,14869,14869,1,0,0,0,True
"	Israel","	Feb 08",0,1,0,0,0,0,0,0,True
"	Israel","	Feb 09",0,1,0,0,0,0,0,0,True
"	Israel","	Feb 10",0,2,0,0,0,0,0,0,True
"	Israel","	Feb 11",0,1,140,140,1,0,0,0,True
"	Israel","	Feb 12",0,0,0,0,0,0,0,0,True
"	Israel","	Feb 13",0,0,0,0,0,0,0,0,True
"	Israel","	Feb 14",0,0,0,0,0,0,0,0,True
"	Israel","	Feb 15",0,1,0,0,0,0,0,0,True
"	Israel","	Feb 16",0,1,0,0,0,0,0,0,False
"	Israel","	Feb 17",0,1,89,89,1,0,0,0,False
"	Israel","	Feb 18",0,1,0,0,0,0,0,0,False
"	Lithuania","	Total",0.142857143,14,336,220,11,3445,3445,2,
"	Lithuania","	Jan 19",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 20",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 21",0,1,0,0,0,0,0,0,True
"	Lithuania","	Jan 22",0,1,1439,1439,1,0,0,0,True
"	Lithuania","	Jan 23",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 24",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 25",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 26",0,4,74,28,4,0,0,0,True
"	Lithuania","	Jan 27",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 28",0,1,37,37,1,0,0,0,True
"	Lithuania","	Jan 29",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 30",0,0,0,0,0,0,0,0,True
"	Lithuania","	Jan 31",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 01",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 02",1,1,425,425,1,911,911,1,True
"	Lithuania","	Feb 03",1,1,29,29,1,62,62,1,True
"	Lithuania","	Feb 04",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 05",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 06",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 07",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 08",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 09",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 10",0,1,630,630,1,0,0,0,True
"	Lithuania","	Feb 11",0.333333333,3,428,428,2,5979,5979,1,True
"	Lithuania","	Feb 12",1,1,322,322,1,1012,1012,1,True
"	Lithuania","	Feb 13",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 14",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 15",0,0,0,0,0,0,0,0,True
"	Lithuania","	Feb 16",0,0,0,0,0,0,0,0,False
"	Lithuania","	Feb 17",0,0,0,0,0,0,0,0,False
"	Lithuania","	Feb 18",0,2,20,20,1,0,0,0,False
"	Greece","	Total",0,13,152,56,7,0,0,0,
"	Greece","	Jan 19",0,1,33,33,1,0,0,0,True
"	Greece","	Jan 20",0,0,0,0,0,0,0,0,True
"	Greece","	Jan 21",0,1,497,497,1,0,0,0,True
"	Greece","	Jan 22",0,1,0,0,0,0,0,0,True
"	Greece","	Jan 23",0,0,0,0,0,0,0,0,True
"	Greece","	Jan 24",0,0,0,0,0,0,0,0,True
"	Greece","	Jan 25",0,0,0,0,0,0,0,0,True
"	Greece","	Jan 26",0,1,0,0,0,0,0,0,True
"	Greece","	Jan 27",0,1,32,32,1,0,0,0,True
"	Greece","	Jan 28",0,1,103,103,1,0,0,0,True
"	Greece","	Jan 29",0,2,61,61,1,0,0,0,True
"	Greece","	Jan 30",0,0,0,0,0,0,0,0,True
"	Greece","	Jan 31",0,0,0,0,0,0,0,0,True
"	Greece","	Feb 01",0,0,0,0,0,0,0,0,True
"	Greece","	Feb 02",0,1,0,0,0,0,0,0,True
"	Greece","	Feb 03",0,2,56,56,1,0,0,0,True
"	Greece","	Feb 04",0,0,0,0,0,0,0,0,True
"	Greece","	Feb 05",0,2,55,55,1,0,0,0,True
"	Greece","	Feb 06",0,1,0,0,0,0,0,0,True
"	Greece","	Feb 07",0,2,65,65,1,0,0,0,True
"	Greece","	Feb 08",0,0,0,0,0,0,0,0,True
"	Greece","	Feb 09",0,1,0,0,0,0,0,0,True
"	Greece","	Feb 10",0,2,0,0,0,0,0,0,True
"	Greece","	Feb 11",0,1,0,0,0,0,0,0,True
"	Greece","	Feb 12",0,1,123,123,1,0,0,0,True
"	Greece","	Feb 13",0,0,0,0,0,0,0,0,True
"	Greece","	Feb 14",0,0,0,0,0,0,0,0,True
"	Greece","	Feb 15",0,1,293,293,1,0,0,0,True
"	Greece","	Feb 16",0,0,0,0,0,0,0,0,False
"	Greece","	Feb 17",0,0,0,0,0,0,0,0,False
"	Greece","	Feb 18",0,0,0,0,0,0,0,0,False
"	Ecuador","	Total",0.076923077,13,3975,3975,1,19073,19073,1,
"	Ecuador","	Jan 19",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 20",0,1,0,0,0,0,0,0,True
"	Ecuador","	Jan 21",0,2,0,0,0,0,0,0,True
"	Ecuador","	Jan 22",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 23",0,1,0,0,0,0,0,0,True
"	Ecuador","	Jan 24",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 25",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 26",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 27",0,1,0,0,0,0,0,0,True
"	Ecuador","	Jan 28",0,1,0,0,0,0,0,0,True
"	Ecuador","	Jan 29",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 30",0,0,0,0,0,0,0,0,True
"	Ecuador","	Jan 31",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 01",0,2,0,0,0,0,0,0,True
"	Ecuador","	Feb 02",0,1,0,0,0,0,0,0,True
"	Ecuador","	Feb 03",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 04",1,1,3975,3975,1,19073,19073,1,True
"	Ecuador","	Feb 05",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 06",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 07",0,1,0,0,0,0,0,0,True
"	Ecuador","	Feb 08",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 09",0,1,0,0,0,0,0,0,True
"	Ecuador","	Feb 10",0,1,0,0,0,0,0,0,True
"	Ecuador","	Feb 11",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 12",0,1,0,0,0,0,0,0,True
"	Ecuador","	Feb 13",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 14",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 15",0,0,0,0,0,0,0,0,True
"	Ecuador","	Feb 16",0,0,0,0,0,0,0,0,False
"	Ecuador","	Feb 17",0,0,0,0,0,0,0,0,False
"	Ecuador","	Feb 18",0,0,0,0,0,0,0,0,False
"	Latvia","	Total",0,12,445,399,4,0,0,0,
"	Latvia","	Jan 19",0,1,0,0,0,0,0,0,True
"	Latvia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Latvia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Latvia","	Jan 22",0,2,237,237,2,0,0,0,True
"	Latvia","	Jan 23",0,1,62,62,1,0,0,0,True
"	Latvia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Latvia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Latvia","	Jan 26",0,2,343,343,1,0,0,0,True
"	Latvia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Latvia","	Jan 28",0,1,0,0,0,0,0,0,True
"	Latvia","	Jan 29",0,1,965,965,1,0,0,0,True
"	Latvia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Latvia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 01",0,1,0,0,0,0,0,0,True
"	Latvia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 06",0,1,0,0,0,0,0,0,True
"	Latvia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 10",0,1,0,0,0,0,0,0,True
"	Latvia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 12",0,1,0,0,0,0,0,0,True
"	Latvia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 14",0,1,0,0,0,0,0,0,True
"	Latvia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Latvia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Latvia","	Feb 17",0,1,0,0,0,0,0,0,False
"	Latvia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Cameroon","	Total",0,12,7911,156,12,0,0,0,
"	Cameroon","	Jan 19",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 20",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 21",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 22",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 23",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 24",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 25",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 26",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 27",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 28",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 29",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 30",0,0,0,0,0,0,0,0,True
"	Cameroon","	Jan 31",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 01",0,1,68,68,1,0,0,0,True
"	Cameroon","	Feb 02",0,2,19642,19642,2,0,0,0,True
"	Cameroon","	Feb 03",0,1,1412,1412,1,0,0,0,True
"	Cameroon","	Feb 04",0,2,481,481,2,0,0,0,True
"	Cameroon","	Feb 05",0,3,58,69,3,0,0,0,True
"	Cameroon","	Feb 06",0,1,9,9,1,0,0,0,True
"	Cameroon","	Feb 07",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 08",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 09",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 10",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 11",0,1,38,38,1,0,0,0,True
"	Cameroon","	Feb 12",0,2,26450,26450,2,0,0,0,True
"	Cameroon","	Feb 13",0,2,253,253,2,0,0,0,True
"	Cameroon","	Feb 14",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 15",0,0,0,0,0,0,0,0,True
"	Cameroon","	Feb 16",0,0,0,0,0,0,0,0,False
"	Cameroon","	Feb 17",0,0,0,0,0,0,0,0,False
"	Cameroon","	Feb 18",0,0,0,0,0,0,0,0,False
"	Armenia","	Total",0,12,173,125,5,0,0,0,
"	Armenia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 21",0,1,0,0,0,0,0,0,True
"	Armenia","	Jan 22",0,1,0,0,0,0,0,0,True
"	Armenia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 24",0,1,0,0,0,0,0,0,True
"	Armenia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 28",0,1,36,36,1,0,0,0,True
"	Armenia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Armenia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 02",0,2,123,123,2,0,0,0,True
"	Armenia","	Feb 03",0,2,5332,5332,2,0,0,0,True
"	Armenia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 06",0,2,125,125,1,0,0,0,True
"	Armenia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 09",0,1,0,0,0,0,0,0,True
"	Armenia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 11",0,1,0,0,0,0,0,0,True
"	Armenia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Armenia","	Feb 16",0,1,459,459,1,0,0,0,False
"	Armenia","	Feb 17",0,2,135,135,1,0,0,0,False
"	Armenia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Algeria","	Total",0,12,671,89,9,0,0,0,
"	Algeria","	Jan 19",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 20",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 21",0,1,0,0,0,0,0,0,True
"	Algeria","	Jan 22",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 23",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 24",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 25",0,1,89,89,1,0,0,0,True
"	Algeria","	Jan 26",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 27",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 28",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 29",0,2,43,43,1,0,0,0,True
"	Algeria","	Jan 30",0,0,0,0,0,0,0,0,True
"	Algeria","	Jan 31",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 01",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 02",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 03",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 04",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 05",0,1,0,0,0,0,0,0,True
"	Algeria","	Feb 06",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 07",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 08",0,2,2578,2578,2,0,0,0,True
"	Algeria","	Feb 09",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 10",0,2,136,136,2,0,0,0,True
"	Algeria","	Feb 11",0,1,0,0,0,0,0,0,True
"	Algeria","	Feb 12",0,1,37,37,1,0,0,0,True
"	Algeria","	Feb 13",0,2,259,259,1,0,0,0,True
"	Algeria","	Feb 14",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 15",0,0,0,0,0,0,0,0,True
"	Algeria","	Feb 16",0,0,0,0,0,0,0,0,False
"	Algeria","	Feb 17",0,0,0,0,0,0,0,0,False
"	Algeria","	Feb 18",0,1,185,185,1,0,0,0,False
"	Serbia","	Total",0.25,12,124,54,7,1985,1819,3,
"	Serbia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 20",0,1,49,49,1,0,0,0,True
"	Serbia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 28",0,1,15,15,1,0,0,0,True
"	Serbia","	Jan 29",1,1,437,437,1,1819,1819,1,True
"	Serbia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Serbia","	Jan 31",1,1,17,17,1,95,95,1,True
"	Serbia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 04",0.5,4,49,49,2,2068,2068,2,True
"	Serbia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 06",0,2,54,54,1,0,0,0,True
"	Serbia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 08",1,1,84,84,1,639,639,1,True
"	Serbia","	Feb 09",0,1,65,65,1,0,0,0,True
"	Serbia","	Feb 10",0,1,0,0,0,0,0,0,True
"	Serbia","	Feb 11",0,2,26,26,1,0,0,0,True
"	Serbia","	Feb 12",0,2,0,0,0,0,0,0,True
"	Serbia","	Feb 13",0,1,241,241,1,0,0,0,True
"	Serbia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Serbia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Serbia","	Feb 17",0,1,0,0,0,0,0,0,False
"	Serbia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Japan","	Total",0,11,21,21,2,0,0,0,
"	Japan","	Jan 19",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 20",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 21",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 22",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 23",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 24",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 25",0,0,0,0,0,0,0,0,True
"	Japan","	Jan 26",0,1,14,14,1,0,0,0,True
"	Japan","	Jan 27",0,2,85826,85826,1,0,0,0,True
"	Japan","	Jan 28",0,1,4017,4017,1,0,0,0,True
"	Japan","	Jan 29",0,1,10,10,1,0,0,0,True
"	Japan","	Jan 30",0,1,2871,2871,1,0,0,0,True
"	Japan","	Jan 31",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 01",0,1,0,0,0,0,0,0,True
"	Japan","	Feb 02",0,1,5161,5161,1,0,0,0,True
"	Japan","	Feb 03",0,1,28,28,1,0,0,0,True
"	Japan","	Feb 04",0,3,1410,1410,2,0,0,0,True
"	Japan","	Feb 05",0,1,0,0,0,0,0,0,True
"	Japan","	Feb 06",0,4,11785,11785,1,0,0,0,True
"	Japan","	Feb 07",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 08",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 09",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 10",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 11",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 12",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 13",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 14",0,2,0,0,0,0,0,0,True
"	Japan","	Feb 15",0,0,0,0,0,0,0,0,True
"	Japan","	Feb 16",0,0,0,0,0,0,0,0,False
"	Japan","	Feb 17",0,0,0,0,0,0,0,0,False
"	Japan","	Feb 18",0,1,0,0,0,0,0,0,False
"	Ghana","	Total",0.1,10,384,47,4,813,813,1,
"	Ghana","	Jan 19",0,0,0,0,0,0,0,0,True
"	Ghana","	Jan 20",0,0,0,0,0,0,0,0,True
"	Ghana","	Jan 21",0,0,0,0,0,0,0,0,True
"	Ghana","	Jan 22",0,1,0,0,0,0,0,0,True
"	Ghana","	Jan 23",0,0,0,0,0,0,0,0,True
"	Ghana","	Jan 24",0,2,61,61,1,0,0,0,True
"	Ghana","	Jan 25",0,1,0,0,0,0,0,0,True
"	Ghana","	Jan 26",0,1,0,0,0,0,0,0,True
"	Ghana","	Jan 27",0,0,0,0,0,0,0,0,True
"	Ghana","	Jan 28",0,1,0,0,0,0,0,0,True
"	Ghana","	Jan 29",0,1,0,0,0,0,0,0,True
"	Ghana","	Jan 30",0,0,0,0,0,0,0,0,True
"	Ghana","	Jan 31",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 01",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 02",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 03",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 04",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 05",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 06",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 07",0,1,13,13,1,0,0,0,True
"	Ghana","	Feb 08",0,2,0,0,0,0,0,0,True
"	Ghana","	Feb 09",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 10",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 11",0,1,34,34,1,0,0,0,True
"	Ghana","	Feb 12",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 13",0,0,0,0,0,0,0,0,True
"	Ghana","	Feb 14",0,1,0,0,0,0,0,0,True
"	Ghana","	Feb 15",0,1,0,0,0,0,0,0,True
"	Ghana","	Feb 16",0,1,0,0,0,0,0,0,False
"	Ghana","	Feb 17",0,0,0,0,0,0,0,0,False
"	Ghana","	Feb 18",1,1,1429,1429,1,813,813,1,False
"	Thailand","	Total",0.1,10,172,124,6,2194,2194,1,
"	Thailand","	Jan 19",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 20",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 21",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 22",0,1,0,0,0,0,0,0,True
"	Thailand","	Jan 23",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 24",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 25",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 26",0,2,71,71,1,0,0,0,True
"	Thailand","	Jan 27",0,1,178,178,1,0,0,0,True
"	Thailand","	Jan 28",0,2,0,0,0,0,0,0,True
"	Thailand","	Jan 29",0.5,2,262,262,2,2194,2194,1,True
"	Thailand","	Jan 30",0,0,0,0,0,0,0,0,True
"	Thailand","	Jan 31",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 01",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 02",0,1,0,0,0,0,0,0,True
"	Thailand","	Feb 03",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 04",0,1,0,0,0,0,0,0,True
"	Thailand","	Feb 05",0,1,240,240,1,0,0,0,True
"	Thailand","	Feb 06",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 07",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 08",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 09",0,1,0,0,0,0,0,0,True
"	Thailand","	Feb 10",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 11",0,2,32,32,1,0,0,0,True
"	Thailand","	Feb 12",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 13",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 14",0,0,0,0,0,0,0,0,True
"	Thailand","	Feb 15",0,1,16,16,1,0,0,0,True
"	Thailand","	Feb 16",0,0,0,0,0,0,0,0,False
"	Thailand","	Feb 17",0,1,0,0,0,0,0,0,False
"	Thailand","	Feb 18",0,0,0,0,0,0,0,0,False
"	Ireland","	Total",0,10,1952,81,6,0,0,0,
"	Ireland","	Jan 19",0,3,10945,10945,1,0,0,0,True
"	Ireland","	Jan 20",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 21",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 22",0,1,16,16,1,0,0,0,True
"	Ireland","	Jan 23",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 24",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 25",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 26",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 27",0,1,20,20,1,0,0,0,True
"	Ireland","	Jan 28",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 29",0,0,0,0,0,0,0,0,True
